"No.","Time","Source","Destination","Protocol","Length","Info"
"742","2.091914","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=433431 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"743","2.091914","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=434811 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"744","2.092011","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","74","59374  >  443 [ACK] Seq=3163 Ack=436191 Win=261888 Len=0"
"745","2.092581","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=436191 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"746","2.092581","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=437571 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"747","2.092581","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=438951 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"748","2.092581","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=440331 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"749","2.092581","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=441711 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"750","2.092655","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","74","59374  >  443 [ACK] Seq=3163 Ack=443091 Win=261888 Len=0"
"751","2.117991","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=443091 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"752","2.117991","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=444471 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 753]"
"753","2.117991","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","1454","Application Data, Application Data"
"754","2.118160","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","74","59374  >  443 [ACK] Seq=3163 Ack=447231 Win=261888 Len=0"
"755","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=447231 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"756","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=448611 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"757","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=449991 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"758","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=451371 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"759","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=452751 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"760","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=454131 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"761","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=455511 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"762","2.119087","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=456891 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"763","2.119180","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","74","59374  >  443 [ACK] Seq=3163 Ack=458271 Win=261888 Len=0"
"764","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=458271 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"765","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=459651 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"766","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=461031 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 767]"
"767","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","1454","Application Data, Application Data"
"768","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=463791 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"769","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=465171 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"770","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=466551 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"771","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=467931 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"772","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=469311 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"773","2.120616","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=470691 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"774","2.120724","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","74","59374  >  443 [ACK] Seq=3163 Ack=472071 Win=261888 Len=0"
"775","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=472071 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"776","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=473451 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"777","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=474831 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"778","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=476211 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"779","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=477591 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 780]"
"780","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","1454","Application Data, Application Data"
"781","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=480351 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"782","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","[TCP Previous segment not captured] 443  >  59374 [PSH, ACK] Seq=483111 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"783","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=484491 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"784","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=485871 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"785","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=487251 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"786","2.122527","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=488631 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"787","2.122748","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=490011"
"788","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=490011 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"789","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=491391 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"790","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=492771 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"791","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=494151 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929]"
"792","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=495531 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 929], Application Data"
"793","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=496911 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"794","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=498291 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"795","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=499671 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"796","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=501051 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"797","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=502431 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"798","2.124046","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=503811 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"799","2.124144","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#1] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=505191"
"800","2.124693","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=505191 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"801","2.124693","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=506571 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"802","2.124756","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#2] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=507951"
"803","2.125175","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=507951 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"804","2.125208","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#3] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=509331"
"805","2.127429","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=509331 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"806","2.127479","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#4] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=510711"
"807","2.129202","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=510711 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 809]"
"808","2.129256","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#5] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=512091"
"809","2.131128","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","1454","Application Data, Application Data"
"810","2.131175","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#6] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=513471"
"811","2.134257","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=513471 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"812","2.134313","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#7] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=514851"
"813","2.143152","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=514851 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"814","2.143152","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=516231 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"815","2.143152","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=517611 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"816","2.143273","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#8] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=518991"
"817","2.143456","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=518991 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"818","2.143456","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=520371 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"819","2.143502","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#9] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=521751"
"820","2.144519","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=521751 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"821","2.144557","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#10] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=523131"
"822","2.145829","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=523131 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"823","2.145874","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#11] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=524511"
"824","2.148224","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=524511 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"825","2.148294","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#12] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=525891"
"826","2.149171","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=525891 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"827","2.149241","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#13] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=527271"
"828","2.153320","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=527271 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 830]"
"829","2.153370","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#14] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=528651"
"830","2.156164","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","1454","Application Data, Application Data"
"831","2.156210","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#15] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=530031"
"832","2.168177","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=530031 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"833","2.168177","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=531411 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"834","2.168177","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=532791 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"835","2.168177","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=534171 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"836","2.168245","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#16] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=535551"
"837","2.168419","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=535551 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"838","2.168468","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#17] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=536931"
"839","2.169073","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=536931 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"840","2.169110","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#18] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=538311"
"841","2.171196","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=538311 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"842","2.171243","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#19] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=539691"
"843","2.172110","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=539691 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"844","2.172149","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#20] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=541071"
"845","2.173125","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=541071 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"846","2.173163","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#21] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=542451"
"847","2.175160","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=542451 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"848","2.175212","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#22] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=543831"
"849","2.177179","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=543831 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 850]"
"850","2.177179","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TLSv1.3","1454","Application Data, Application Data"
"851","2.177228","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#23] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=546591"
"852","2.179008","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [PSH, ACK] Seq=546591 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 873]"
"853","2.179056","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#24] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=547971"
"854","2.179798","2400:5200:401:5::685e:1221","2402:8100:319f:dfc1:4566:6720:20cd:8d51","TCP","1454","443  >  59374 [ACK] Seq=547971 Ack=3163 Win=61952 Len=1380 [TCP PDU reassembled in 873]"
"855","2.179841","2402:8100:319f:dfc1:4566:6720:20cd:8d51","2400:5200:401:5::685e:1221","TCP","86","[TCP Dup ACK 787#25] 59374  >  443 [ACK] Seq=3163 Ack=481731 Win=261888 Len=0 SLE=483111 SRE=549351"
